,business_id,relation
702,6PFPQeCM-XDrZRy0DHV2Yw,"['food', 'Chinese']"
703,L_MtTn4IUBTmQtqqM2iFqA,"['food', 'Vietnamese']"
704,FURgKkRFtMK5yKbjYZVVwA,"['drinks', 'mixed']"
705,q9WaFYhlOZCrfXJQTG5t_Q,"['service', 'good']"
706,KV-yJLmlODfUG1Mkds6kYw,"['breakfast', 'free']"
707,Bjt3rB73dvSDe1XEPEWc6w,"['dinner', 'good']"
708,Fo5O94HccxE4PvMQf-G_vQ,"['atmosphere', 'quaint']"
709,Dim6R6ki5Z_05bk_V1htbQ,"['food', 'better']"
710,_dVPzYGXKNg2rIsc40VtyA,"['order', 'correct']"
711,fPExBO1aXA5c4uwlHFyx2Q,"['food', 'low']"
712,gHKB66up5VluCWT4vuSZpw,"['dish', 'amazing']"
713,WM8sy8FjrU3PpxN_NI02ZA,"['dish', 'basic']"
714,CNvPqN9pa5aJRn-Npcqgdg,"['service', 'such']"
715,UScgPn6pIHuOmQJTsZQIOg,"['drinks', 'interesting']"
716,DuaoskPAVBV55px_cwxIVw,"['meal', 'peaceful']"
717,OmJ283Un9mAbr_gc7v4N4A,"['dinner', 'take-out']"
718,aBjWR-Mol58GMsRAdz2Tjw,"['food', 'Good']"
719,oxsCvEkQNNIbOPDt_QK_0A,"['dish', 'other']"
720,UeWr0eT1KEoMSYwf0vXIKw,"['food', 'mexican']"
721,2rMf09C5uXzF2qIlD5F5BA,"['lunch', 'late']"
722,PsKAMRgeydy54ytW8xWKCw,"['food', 'Indian']"
723,AMwr-IwwaamJ2l3Z8yce6Q,"['dinner', 'friendly']"
724,dipzJ5BExpm6BtJ91mXd4Q,"['dish', 'traditional']"
725,24qSrF_XOrvaHDBy-gLIQg,"['food', 'Cajun']"
726,k76odRRsXPErPzB0gjn-3g,"['dinner', 'early']"
727,wN_wAXWg8W94v04eqijy6g,"['lunch', 'awesome']"
728,lAGDe38li38fyf971CslFg,"['dinner', 'Peking']"
729,SX0pCDRvuTEoXobTovJEIQ,"['service', 'great']"
730,yJMLD-6AggZNdC-GonVBsA,"['dinner', 'special']"
731,jgWAgT7LWPTf5wju9Q-kiw,"['food', 'Chinese']"
732,9Ep4sguv3HH_8lWyzSogjw,"['quality', 'top']"
733,6NAOp61ozWlO6KCxTlgCkw,"['food', 'fast']"
734,H03D-h5UwPXOv64W5Iqn_Q,"['atmosphere', 'casual']"
735,5-X03Zc0nN7U5eoe8uFUdw,"['food', 'Great']"
736,DlCtdbceo4YNSI53cCL2lg,"['dish', 'flavorful']"
737,gkv2XvXpFgiq4Bb2XK7YmQ,"['drinks', 'overpriced']"
738,sNuyncpQdcvfEpfZS-3Yew,"['drinks', 'Soft']"
739,i41M_To0DAxuzZIGvU1wyg,"['food', 'abysmal']"
740,XNSito__Fne14TXU0vz1Qw,"['food', 'good']"
741,TuCAYZ89lP_s6D7Y78xNhQ,"['meal', 'first']"
742,GfMRsE7rYqNyfC6wUYZkzA,"['food', 'good']"
743,KgTb63IZHFn_rhLG-cpm_A,"['service', 'drink/music']"
744,I7IfnWW1nXljC4ZGqwPe-w,"['food', 'mexican']"
745,2OY8xs4aqOt8eTnYokdrww,"['dinner', 'amazing']"
746,fMcI0fOLmUwSvgVCmGA9Rg,"['drinks', 'great']"
747,pQAIM21Yw4eNdbha2Rxkcg,"['food', 'great']"
748,YL_EiYALmGUd1lm5HZgL3w,"['food', 'wonderful']"
749,RLjA7TBXJfyqDfPuVCcrtQ,"['dinner', 'nice']"
750,UWrB5H3G-hhiHMy3iKV2ew,"['service', 'Great']"
751,VGvieeQwktJPxLMq6I3tkg,"['food', 'Italian']"
752,bDR6kF5Aw9guBkaahSAchw,"['service', 'quick']"
753,MAfc2V_EVtyR9rMxxEAPLg,"['lunch', 'pm']"
754,J3INwTy4KZJ8aJwVoOqAJA,"['taste', 'reminiscent']"
755,_RBUU1y4yJrK0SPAd8z0-w,"['drinks', 'strong']"
756,IdnYOlL9aDfMu_S2kcaUkQ,"['service', 'exemplary']"
757,0K634ehk41ZRc4kj3NTAEQ,"['dinner', 'last']"
758,3g2ofV7mhEoPyfF7vFMObA,"['drinks', 'cheap']"
759,FkFjSrQx33Xn3yC-IUNjUQ,"['price', 'decent']"
760,ttLtsY1S2Angj6hvEdzwDQ,"['quality', 'higher']"
761,C0Oax-LBEFf0mmPSugymEQ,"['food', 'Chinese']"
762,sMO71vGV8wkKujOle3-v7g,"['dinner', 'quick']"
763,-_Ke8q969OAwEE_-U0qUjw,"['dinner', 'whole']"
764,Pju_pKfvEnUYV9wMVNsacg,"['quality', 'better']"
765,NDKkce5Au-o_OhIt5f2ZBg,"['food', 'Japanese']"
766,sbjb1qNUcqQomJvcgPuJCg,"['quality', 'standard']"
767,2FudHUhV9U54dm0S1ePuCw,"['food', 'good']"
768,MAXKQMjuOQ17EAbKoTfUwQ,"['service', 'great']"
769,_yW2zLQAmqhj2m7rBbpFPw,"['service', 'friendly']"
770,nInabwjYRoTe8nc6X_dYkg,"['taste', 'same']"
771,fRCZktDIBu9-uJ1wOYB3bA,"['price', 'half']"
772,QzXFdjIbFRGhzL83goPPLA,"['dish', 'simple']"
773,kEyCMHBnohaWc81omLDfYg,"['food', 'homemade']"
774,0kZ4aYmqf5fzTt9Yvz8Kvw,"['service', 'Good']"
775,PlcCjELzSI3SqX7mPF5cCw,"['food', 'Great']"
776,bzDs0u8I-z231QVdIQWkrA,"['lunch', 'quick']"
777,8T8B_xK10FuO6MBOFcVQ3w,"['food', 'fast']"
778,GeHwru6TVDyVErFc92Nn2w,"['food', 'Good']"
779,YxMnfznT3eYya0YV37tE8w,"['food', 'frozen']"
780,VSPuvNSDUvlTl670lVAkkw,"['food', 'Great']"
781,14K90G-hbfk795NY7cKxMA,"['drinks', 'few']"
782,RtwOc-n_RkiUuDGaNfCsNw,"['food', 'greasy']"
783,JW6fDZOuUKtJyZGeldh0xA,"['food', 'fast']"
784,TgxDGx7L_JICWbuBUCGVqw,"['lunch', 'unmemorable']"
785,PxeX1M8WtyPxX1MuuGIh-g,"['breakfast', 'hearty']"
786,-6O53B-ksqSKzWM6Y9moEQ,"['food', 'Quality']"
787,BpSLpzq_NRYghGSsb10G3A,"['dish', 'overall']"
788,qXQ3ZBdwI3GlbR5-eYWqNA,"['food', 'Greek']"
789,JiLK9QPjd53pOBEAaY83lw,"['lunch', 'special']"
790,qfDYECGmZmc4ofVpXNyFJQ,"['drinks', 'ordered']"
791,MAFjNfDWJRgWCw8IOC7mew,"['food', 'unique']"
792,L2J3JfjXZLnX1rLhWKthqA,"['dinner', 'nice']"
793,Zg-C1aYcoR2L5OIrA01MkQ,"['food', 'good']"
794,cT_rocMh92B9t62Disp6gA,"['dish', 'same']"
795,fVgrpVyp-nPLTac9YIjTug,"['service', 'amazing']"
796,rQ4z0EStSZE4acgkne6Hmg,"['dish', 'definite']"
797,sb4wU69LkCtC6Axqcd34WQ,"['dinner', 'priced']"
798,e34tIpveepWkpvOuv_boqw,"['food', 'excellent']"
799,lhRUPA28pRIN1MnllN-o9g,"['food', 'delicious']"
800,VO13q-11lh7St1gd7JPI3Q,"['food', 'mediocre']"
801,7TMf1NuuAdvhG7IojZSKnw,"['food', 'average']"
802,JMZfcwARQ68n7GGsqmtdaA,"['food', 'great']"
803,gFGldPLVQdqbHQodU5TeUw,"['food', 'Chinese']"
804,WixkMVXXFCx-lYsr6JoF6Q,"['food', 'great']"
805,qTx2IZG66_B2US3L_4TnDA,"['food', 'fast']"
806,SgTjnyElc26gPUghVuCuSQ,"['food', 'tasty']"
807,h1kwVr1eTpBK0rWfcm5QSg,"['dinner', 'lazy']"
808,NQhPkGeHiljeg7tXPTHJeA,"['food', 'fast']"
809,wZwZcte4lcbu51NOzCjWbQ,"['drinks', 'mixed']"
810,2e3v5rl80j4pI3L2135xYg,"['food', 'blah']"
811,sDozh6iTylTJD26d7xcgGw,"['drinks', 'cheap']"
812,1Duul3qCnLrNak1Np-iHfw,"['lunch', 'vegetarian']"
813,fJ5raoVcN-nD8vFswMFXzQ,"['food', 'Excellent']"
814,noLH_u4MJzfXYYHqcByjnA,"['food', 'Great']"
815,Yhfp_vgnh_GirZGeVhj7Gg,"['food', 'more']"
816,VbXy3tH5RAu7HjT7VeMMgA,"['dinner', 'B-day']"
817,3jqOv6re-xPYOg7srmi7tg,"['lunch', 'great']"
818,e8Eke5v8pXw-PuRCu2uPjg,"['dish', 'bad']"
819,oSDf6BHiMlKGZdFFmIo6NQ,"['breakfast', 'Best']"
820,MhH1kl9faN3RvIO4ptumTg,"['order', 'half']"
821,oCA2OZcd_Jo_ggVmUx3WVw,"['food', 'good']"
822,wOvAbdVYDaguotpdSALsfg,"['food', 'Average']"
823,IoFggnoj1P4EcmNEP2K6Ng,"['drinks', 'non-coffee']"
824,W4lcMQudkcx7sTabnWaOqw,"['food', 'fast']"
825,bOB11LVavtN9PWTNwR52Tw,"['food', 'Mexican']"
826,d7V3ykQHqChv0KtXEanKLw,"['service', 'Slow']"
827,CqKiF2X0_4erH02-CUiweQ,"['food', 'clean']"
828,PwxvN0SnAGPdqXdNEYVT3g,"['drinks', 'Interesting']"
829,1ggcLvWPBDWnp5MVTRnoRg,"['dinner', 'whole']"
830,4-qDkltBuJ_Lbj3nyxvUlQ,"['service', 'bad']"
831,W1Fop9T-u4RGuF36DtZ6ng,"['food', 'Good']"
832,1mhywrdsgdqJM3OGZIpVtA,"['drinks', 'few']"
833,jCUOqEK8Lln0PK3GeUl6IQ,"['drinks', 'unique']"
834,I2_yeLfTzXHGwi8an0tL4w,"['food', 'great']"
835,EMGkbiCMfMTflQux-_JY7Q,"['food', 'Awesome']"
836,lk-6NXfpSgvNw7zm0xtUVw,"['food', 'good']"
837,apCfJVnRyaw6oVUBKujpUQ,"['food', 'Mexican']"
838,yeLq-452CkaKw1ynn0nRNw,"['food', 'Italian']"
839,_oBxfuBd2qDEWaYsdvP_dg,"['drinks', 'soft']"
840,cfy-C6XNFt-F-dCQfK7EDQ,"['lunch', 'special']"
841,shCdCHRbnY5FTMJbWl-myQ,"['drinks', 'good']"
842,hHE4OHAc8dONTV8QsGLbWg,"['service', 'great']"
843,GDmue1oJaem9ilywDtA4_A,"['price', 'full']"
844,fK7ujDbjhRFEe2D7eIwK4w,"['food', 'great']"
845,3N__CAwM5VZOhRKmxMtImw,"['lunch', 'quick']"
846,zOCdVUKUN3b-obT67Qjyww,"['food', 'German']"
847,BdSY-BHmH0BCCv47mOOS0g,"['atmosphere', 'great']"
848,HKr_xfeyrv2Bh7urZsQEVA,"['service', 'lousy']"
849,7XfT2w9Eb2Xbu-iP4xulPQ,"['food', 'priced']"
850,45Vj6a0LX4B2a7loTJyb4g,"['dish', 'only']"
851,vlKuU9Jvo88EuaYQodElQw,"['food', 'rican']"
852,9VYZA4vEKtT_SXHj-ZK_1Q,"['food', 'Japanese']"
853,R1kKjAO5kZO6d0gQGqrvGA,"['food', 'fast']"
854,t30Ua_mSiClnpBqud84ygw,"['food', 'chinese']"
855,qgJZUKNVY-LbGKk6XEP3JA,"['food', 'Mexican']"
856,pa_Ft6pLLWo-w_iopBsu0g,"['meal', 'Chinese']"
857,qcylQLL-fXdFHrdXC2jZFw,"['drinks', 'poured']"
858,TfTlOE6h9E9o34dEkw9L_w,"['drinks', 'GREAT']"
859,yYbd9P1KmlPSKmQxo68n_g,"['food', 'terrific']"
860,RmA5zN-Bs89lsTuY6v8W3Q,"['food', 'mediocre']"
861,8kunNClZ1AD0Rj5bDiFdrQ,"['food', 'delicious']"
862,Az69nueCy94SVKkWaNNR0Q,"['dinner', 'lovely']"
863,r-a-Cn9hxdEnYTtVTB5bMQ,"['lunch', 'late']"
864,4pC4jMoanLySaOgGRwyXLQ,"['food', 'best']"
865,KIgkwPEOxbfdeCk0ltycOQ,"['lunch', 'quick']"
866,TwMfahsPHFnkLiqqvyalAQ,"['food', 'good']"
867,drqCrnSqtGffJ1z60aWkxg,"['service', 'bad']"
868,ggBkO170QkYZAezFGMKYjQ,"['food', 'good']"
869,5tey93wPQOb7z6jOLJZ30w,"['drinks', 'Strong']"
870,flUKBy7WHqYdfOrwU1A2SA,"['meal', 'favorite']"
871,Nq7eB1wB2EArUICtiNePvQ,"['drinks', 'worst']"
872,JxVGJ9Nly2FFIs_WpJvkug,"['meal', 'good']"
873,cOUS79i4vltKIc_hy4OZBg,"['drinks', 'exotic']"
874,fb9eLHJ4S--TyXsarJJo-g,"['dinner', 'big']"
875,J3VvIU1ZDqg9a9e7zK-QSQ,"['dinner', 'Mexican']"
876,MYj5f-QxtGeKlhVVx1RD4g,"['atmosphere', 'cool']"
877,BtX9mA5dYDzULGVPC4-I-A,"['food', 'whole']"
878,e5kc0CQ4R-PCCDgb274gSg,"['food', 'decent']"
879,mpdl2_v3MDJVzTaxvlEGTA,"['drinks', 'best']"
880,_GS1R0LTwr6h8rMWY_8U9Q,"['food', 'most']"
881,QkyN2vqQidQhotvOtPIrkw,"['drinks', 'good']"
882,WfYQE-MZCQb_BOyW7lWh9Q,"['quality', 'good']"
883,A5jJS6lNQbJXjPzBkTnjNQ,"['food', 'Good']"
884,X-dpycbo5fy8AyoHCUCryA,"['taste', 'great']"
885,xHI3saK0sAJEHeMK4IGVvg,"['food', 'superb']"
886,Dj4glvoFwKypLjUr9F01Sg,"['food', 'Great']"
887,zoHCkEiIKfXiLTKUqKEojQ,"['service', 'good']"
888,Eq3gzgiRIGYtubbZw1mDlQ,"['food', 'American']"
889,JUlwoai_WikznIEQ7XCENA,"['order', 'own']"
890,sYZt3f1YFlg0ycDMyO-vJw,"['food', 'Typical']"
891,jbKVbSz51F8IcewsiRQu4A,"['food', 'Chinese']"
892,nDHyino_t7O94ZzRHGUApw,"['quality', 'highest']"
893,47A3pWsdYNhFFy9gUEVcYQ,"['food', 'delicious']"
894,qiFTZ7aJz-FXt1wz8YigAA,"['service', 'Good']"
895,jkULHBAZBM3s5DQJkM-6RA,"['food', 'delicious']"
896,cc9KFNrcY9gA7t9D1a3FpA,"['service', 'excellent']"
897,Sqr_te9U9Y6RpnmBx0iYNg,"['taste', 'sour']"
898,0vzZ_Bcb02rJljeMU9XkBw,"['service', 'bad']"
899,NYIyTj2AZJpAo7XIM-Z7lw,"['food', 'Mexican']"
900,WiAY7lyT-DC7Zk3StMMp0g,"['service', 'awful']"
901,zWl6V8-L6m9Xfmpq_MqkKw,"['food', 'mexican']"
902,IWwt0vm8lYbVoyGSPd2Z9A,"['food', 'good']"
903,ufKmcpK6OTaWzeBGWNOa8A,"['dinner', 'great']"
904,YJoph5UiUZ3BEb49vyFAuQ,"['food', 'better']"
905,9Qt1pt0pk2VWz0chdGk-jw,"['food', 'good']"
906,cQZcWeIDKEF-7nWU3gJMUw,"['food', 'real']"
907,MdwoM1Qf87nmdA6Ma6tnMQ,"['service', 'Excellent']"
908,NlxvN9wUw14qIS6ledk15Q,"['food', 'Good']"
909,a8yzGF79KcfyRye2R6wt3Q,"['food', 'Chinese']"
910,9PrgqakLyqlxTTqvvfYNyA,"['order', 'only']"
911,He9Dar4bk2vyeiPC7TkUgA,"['taste', 'bad']"
912,eRb0wjIVlj0bbfmePKZLng,"['atmosphere', 'great']"
913,-hWSt4JO2zT7zd7QzLZY9Q,"['atmosphere', 'Friendly']"
914,8yxuxxKHRtyIzwE4cIVRiA,"['food', 'Dried']"
915,VRxelK__tuQD0KBxx2LzeQ,"['food', 'average']"
916,pzPbg_B2uSVJ72LIa2G3sA,"['drinks', 'few']"
917,ADJIoHN3uLx-JalYl3r3Dw,"['dinner', 'early']"
918,jFfrM1y-L1icUZXjBpxmeg,"['meal', 'best']"
919,BojnLUPz5IzZKyQocGc7uw,"['food', 'Cuban']"
920,t54zAs7IftAVb9SKcCRotw,"['food', 'Greek']"
921,km3g-wDO2KfhfnTvJrLJig,"['meal', 'traditional']"
922,Kur7YGwuw6CqnqEypNrOvQ,"['food', 'prepared']"
923,0udEgNqy5rLR5pZ4kD19Og,"['food', 'spicy']"
924,LGAmOIbwXPgC5z87vI5fcw,"['food', 'Asian']"
925,0ylC0tsPUY3yaoXRaCDL3Q,"['service', 'Friendly']"
926,lvpXyfTDF5WZnjzc36r5Wg,"['drinks', 'outside']"
927,tfVKzEDu8XYyP8KO1dsNvQ,"['taste', 'livery']"
928,XbVqzUHS3c9FhG4lI13c3Q,"['food', 'asian']"
929,Oc-F6O91vOe3T8iOsCBB8Q,"['quality', 'recent']"
930,QdbZyl-LWFS54u93Vjd5SA,"['food', 'Amazing']"
931,0dIChGWBs9ueUXl0hhkw2w,"['food', 'AMAZING']"
932,4WcxnNv_lzCIG2eb8O5Mlg,"['drinks', 'mixed']"
933,xfk9eY8gmwn8qsbyd-W6lQ,"['service', 'Decent']"
934,Cz0McL5lUaihqOIw0_Yo7w,"['quality', 'special']"
935,qb1o61d_qrwEpxAm16dZCA,"['dinner', 'Mexican']"
936,h7hr0v3E1ulU2sXNItD5UQ,"['food', 'mexican']"
937,VZG8spL8Tqffg9KYbBrDvg,"['meal', 'same']"
938,4l3eeM1sOACwdJAz4UyIPQ,"['food', 'chinese']"
939,UdXn5e3o_biQoUNv0L-RYQ,"['service', 'Excellent']"
940,E6HzAdx2vyZVyuNoa4-Xaw,"['food', 'Great']"
941,Uov4o_7gRqQKQyjVhWOpVA,"['food', 'average']"
942,MLcXtnpzygZvQ9BtseLLlw,"['food', 'mediocre']"
943,3UMcsN9IjoeV8JZvC4apag,"['food', 'perfect']"
944,EFJAVVBQQqftuqY5Wb3WtQ,"['food', 'Peruvian']"
945,zonV2F6YNVn2_sI5dK82eg,"['food', 'Mediterranean']"
946,wepFVY82q_tuDzG6lQjHWw,"['lunch', 'quick']"
947,To5CjntVFawXM_hpAhvVdQ,"['food', 'Italian']"
948,wqIB7hUTQnCswJV4UyYyEQ,"['lunch', 'little']"
949,lK35BgpjOMXwchPzqYWomg,"['service', 'polite']"
950,Tt6DYs0TyERWHWW5xiRL_A,"['food', 'amazing']"
951,BJfjd8oEMW_zq8KTkixyig,"['drinks', 'strong']"
952,lNlVwSKqaxE7agiGKfCaAQ,"['quality', 'average']"
953,CdOb17NMdQpagyHSxv5mHA,"['food', 'enough']"
954,eJpr6Ks8pr4bmvDVPTN-Xg,"['lunch', 'health-conscious']"
955,nKrK1aK2uWtL57Q3ShH6Hg,"['quality', 'great']"
956,nBrD6TxddhHx4FhMk32JvQ,"['lunch', 'easy']"
957,jtzhY-P4H6WSYpv5rWhxtw,"['dinner', 'actual']"
958,sM7kdQ7lL7-oe3DNaJvGrQ,"['food', 'favorite']"
959,CO8UjN6WXsDJqo5qJx8nFA,"['lunch', 'solid']"
960,iRg16D8dWjmv70NF68kgRA,"['dish', 'next']"
961,Cv4kZH9zN0wpN2Drn0qkLg,"['quality', 'better']"
962,bfDQai9X59uWK-XgP0t6rA,"['dinner', 'good']"
963,mhLN_oiJd7zq6eaOS1Nw1A,"['dinner', 'special']"
964,28ycqW56i70yM_C0ejNv9w,"['food', 'good']"
965,XBm9ffI2pK-A_HcoHXAbcQ,"['food', 'greek/mediterranean']"
966,TQhP4vCMjvX527YMxPfuUA,"['food', 'great']"
967,hiXt1iC9nJh3--kz80zRtA,"['service', 'good']"
968,8H1DwdAAgSBtwDeb2R-hmA,"['food', 'Great']"
969,GzWiVvE6JDdBNowNVshItA,"['food', 'German']"
970,ST0fLT0ZDqKNUxeY0unV8A,"['food', 'great']"
971,g9jX2oXQr8zrOQgynYnYjQ,"['food', 'delicious']"
972,fjAQGf-iJlVjD2vizzuORQ,"['drinks', 'great']"
973,ghzksdgNztTZA49PqMvPkA,"['price', 'fair']"
974,S7f-B7KNSTU_akRQGeft6Q,"['lunch', 'tasty']"
975,H010pkpCls0M-mjIzSCVlQ,"['quality', 'best']"
976,hNVcBhJSD5HyLKMf_Z7TaA,"['food', 'Good']"
977,yKbXWo_6VlS3mD_RcPquog,"['lunch', 'short']"
978,G1_uulnhkAUBsaMAlJFc_g,"['dinner', 'Italian']"
979,A7Soqlerr3L8mNq3YuIqAA,"['order', 'to-go']"
980,NB6o73F05lw23zpC79qoUg,"['drinks', 'own']"
981,XLqnjlLYt0_q_NG7l_BpMA,"['food', 'fast']"
982,jqbrMBRsByyVBm8OoQ9dWA,"['breakfast', 'good']"
983,ewZlgc22xN5NNQ1H7U6Y7g,"['dish', 'popular']"
984,xcOncADGPr9eki8OU5Ln7g,"['dinner', 'great']"
985,lem7XGgKM5a4pAgop2mQqw,"['food', 'mexican']"
986,15JZ0ME6eOtShdLctzfR6w,"['dinner', 'romantic']"
987,waOHPeROjKPz-KXqlSsoWA,"['atmosphere', 'romantic']"
988,TQNDCD50mkXwySB_qXmrXA,"['dinner', 'special']"
989,rRaiIoDbmPt1NzFxL_1vsA,"['dish', 'favorite']"
990,enbTOcl7WNgsjsAtmhvDRA,"['food', 'great']"
991,E28ht8IEiO6FZbKktSo0Xw,"['taste', 'poor']"
992,zSzE4rW9FE3fGqiEzZ91Vw,"['food', 'better']"
993,VXIkI9_EbDbYHeO9IzKjJg,"['lunch', 'great']"
994,tpJjVxyor9OOQfYgvAtdRA,"['food', 'nice']"
995,dbh72sNyNeHUgJqQye9Vbg,"['breakfast', 'decent']"
996,-O7H5LhBkE13VQZB0QZI0Q,"['drinks', 'frozen']"
997,rbeBreN9KOWipTUQsmiQ9g,"['food', 'sensational']"
998,MLAnvEcvDfOWELHUN_0xEw,"['food', 'mediocre']"
999,pa6K7DGByxBXxcVJ59nWMw,"['breakfast', 'mean']"
1000,UCjtaUCtJPbTUouHtQURvQ,"['meal', 'quick']"
1001,UexMw8s7B1J-RtFOQtCCsQ,"['dinner', 'early']"
1002,a9Wk44qJLWoJQT-_H8MB-w,"['food', 'awesome']"
1003,l6EcX0blOzMqHWSdTHXLLg,"['price', 'full']"
1004,uVbt9dOe6qJgBBI4_XsXRA,"['drinks', 'Mixed']"
1005,LfKPiwth-lGmCKTxlDoV9g,"['dinner', 'wonderful']"
1006,hGQsnkndreW7b26XC2HVRA,"['food', 'decent']"
1007,8dEJ_o0UgGrNX1ejHcuZjA,"['dinner', 'nice']"
1008,6Tt0mGKbMoAz1GsjkVhbMQ,"['food', 'Mexican']"
1009,9CqxDNPWlkJW1ZCM8Gu_nA,"['lunch', 'quick']"
1010,xMK01ZbVUYLLoyqoeWAIVw,"['dinner', 'excellent']"
1011,fON48rwmABedlUu0DWVEiA,"['food', 'mexican']"
1012,6lcay-E_ssmzpGanKbColg,"['food', 'Persian']"
1013,corPOxxIBRJ7DSpryYvorw,"['food', 'prepared']"
1014,ML1RJdeZ7bbfMrHvJ7m99A,"['dish', 'noodle']"
1015,od49_DFUJY9louGx80My-A,"['food', 'Mexican']"
1016,-vHWAsiX0iHWJw-pkqv32Q,"['dinner', 'inexpensive']"
1017,r7Ge8_c5Y2TXthb4CSjzaA,"['dinner', 'semi-regular']"
1018,7K3xiP-5sj_x3QWHlIFFxQ,"['service', 'great']"
1019,pqkwR2me0LhEZulRcQpOuw,"['breakfast', 'Excellent']"
1020,dewq6aevfoNFvJBqM7PG5A,"['drinks', 'disgusting']"
1021,doEZAj-NSnoEMOJl5yXcNw,"['taste', 'peppery']"
1022,AeoJkr_dlNshB078OepP8w,"['food', 'Good']"
1023,j-_jKQ-5IE4hqQzA-hsApw,"['food', 'fast']"
1024,Pv1H9KIGZTDgSaCDuTUjdQ,"['food', 'Chinese']"
1025,wzQAmzQopWcfoCG8lfiE_w,"['lunch', 'quick']"
1026,x5zpnLM73TCnsRcII7uzAQ,"['atmosphere', 'laid']"
1027,coXomDOValXzks6BwMHG1A,"['food', 'solid']"
1028,FWvEeULc-ItQTENPlIyfuw,"['taste', 'first']"
1029,ObnZiF99lqggVasgyGBtVA,"['meal', 'large']"
1030,Hd6Kh_BcorPhCWVn6pMu4Q,"['food', 'great']"
1031,6Y-6Y6sy6qOQHrWI37zR1Q,"['lunch', '$']"
1032,BD74uSwDe175zEqfppDRvg,"['food', 'Mexican']"
1033,eFK2QePKvAowH-uX-0V4hQ,"['drinks', 'mixed']"
1034,_wrA7CMbMqcWEDCNghi5cg,"['meal', 'free']"
1035,znmvCpcwxYk_kYCqtUFt5Q,"['dish', 'traditional']"
1036,jB1fFl1eIEPYe5FLpCZ5Jg,"['lunch', 'perfect']"
1037,3QtWG5sN3HJNBVKn_wHQEw,"['meal', 'full']"
1038,ib-y5nsfn3unE0lLY1vfAw,"['food', 'Mexican']"
1039,wH_kpDuTE6ChDAp5AlMfJA,"['dinner', 'eating']"
1040,E3RjJH45EX6rHYDs0TYSRA,"['dinner', 'late']"
1041,A4pL6j3e6JAtblmCUF2GZA,"['price', 'Great']"
1042,kr3EFhoSwbJPrL_e_RD39g,"['drinks', 'happy']"
1043,Ew6YfU0XcFGM-S4zncZ5Dg,"['food', 'Indian']"
1044,un3KC2gyMrSG6yqjVRctXg,"['food', 'up']"
1045,GavgziItjOIkqqf7zm5w3g,"['service', 'lame']"
1046,ilJiRYZgxjrEu2iexKu-pQ,"['drinks', 'last']"
1047,j7XuypdW_w935NhjbvKPQw,"['dish', 'main']"
1048,r8CwFUEQtL8gAT9KHnNhuw,"['food', 'substandard']"
1049,H9wnP4BIctmRxMq43NPgAA,"['food', 'good']"
1050,cUaaIk_3UdeSJ54CLvrW8A,"['quality', 'last']"
