,business_id,relation
1396,BBPkwpj9kSeDuy0uOwWHJA,"['food', 'Japanese']"
1397,RIPM5kJ6xHvIu6umgOrg4A,"['service', 'Slow']"
1398,cyxnQ6EocFbAENe7nRwx4Q,"['service', 'friendly']"
1399,D09yG6Z3gcsh24Qn7Y4gYA,"['food', 'delicious']"
1400,p7m9uYWxKSFCF-qC7hPxPQ,"['order', 'favorite']"
1401,5xnyQS26YJfD6az9Cwf8sw,"['food', 'organic']"
1402,iAHNZo6GF4C3N-z8u2C_ww,"['atmosphere', 'Great']"
1403,jTcLbRCOCnGB4wCgsIYswg,"['food', 'fresh']"
1404,z3zcsnK26QhC7TqDX73zvA,"['taste', 'blah']"
1405,tsom7jUEr_DetH65ZtEc3w,"['service', 'good']"
1406,_uf5F_RiMBPHSl2Saex8AA,"['price', 'small']"
1407,lXEJZjvwgSM3i6-HWpPwDA,"['food', 'great']"
1408,Y-ci4KjSUdwfc6ru4XnX8Q,"['taste', 'great']"
1409,VXuvmtDipL_WRwc0NTM3iQ,"['meal', 'fairly-cheap']"
1410,zwToyWL4dT1clsFPK9wI2w,"['service', 'good']"
1411,bxuKrGz1C4kXm_kjILdfAA,"['price', 'reasonable']"
1412,NCtzWkMbE13r2M2Sg0wH9w,"['atmosphere', 'simple']"
1413,_ilvDGnUKCpfp4qHvQODlA,"['quality', 'fast']"
1414,phe9voJ_LPAtqZaosM4Ibw,"['service', 'Good']"
1415,3tk6Syyz5i967Ifuz_4o3w,"['dish', 'great']"
1416,ukUuBT8zVXNC7Zz34cctAw,"['food', 'Decent']"
1417,RHYJho19op3wdNfJOFUR0A,"['quality', 'Great']"
1418,7UTlEVHU5v2xBLdkGghyzQ,"['food', 'great']"
1419,9DsXB8T3UwBYiLPiLJJuNQ,"['drinks', 'mixed']"
1420,5CWKlH0uyOUF5EZIyewMXg,"['food', 'Fresh']"
1421,0qPmDwHa9NdvvIOgerR8HQ,"['lunch', 'late']"
1422,pSiR8m18iick2D7TFdmb-Q,"['atmosphere', 'authentic']"
1423,toDZ6L_a_0lWU9O1JtQRGg,"['food', 'Fast']"
1424,GDzn6pU_pGpXc4kTLpR3BA,"['service', 'little']"
1425,1AMncE6Lxdr6J9PeqZi4nA,"['breakfast', 'amazing']"
1426,Y6Qsu0EYDFtOOtxdYf51Pw,"['price', 'regular']"
1427,bpPVn4nF8YR40BjhO6YP1w,"['food', 'crappy']"
1428,NkTBJP2YOwUAUNzRqR2gJg,"['service', 'best']"
1429,EFSU5EPU8VsZmrjbTxjc4A,"['dish', 'tasty']"
1430,nW_1gn19lMnS9IF1KlZ-aA,"['meal', 'entire']"
1431,mDrnZvSXMbMIGE0IX9mMqA,"['drinks', 'free']"
1432,F3tqTcfKnljJcSyyqN0bbw,"['food', 'Great']"
1433,unPzS1QJJctlZyLGFSk_HA,"['taste', 'particular']"
1434,3ez4Qs56C_cC-l8x08l6Zw,"['drinks', 'horrible']"
1435,1nsxori657cAx2hiyYb4rA,"['food', 'Excellent']"
1436,jQt1xMibtitBczJN6LXT1Q,"['service', 'good']"
1437,f9eFteZuBoZqzYg5UUrufw,"['taste', 'perfect']"
1438,e48Wa4YqFaMjMmN9iZ2G5Q,"['price', 'special']"
1439,mUVTlJSil_xyjPD6qMx8UA,"['food', 'good']"
1440,Lx4ZFP6dIMzi7Ib-ljV-ww,"['food', 'mexican']"
1441,4YfXP-NxQXntqi0qAknU5g,"['food', 'classic']"
1442,NJTIb6bro3gmfo7Gp6rDLg,"['food', 'Mexican']"
1443,8HQ8clouLGgee99KkR4vXA,"['service', 'Best']"
1444,7UZQ6qGX8lP7a3jokfYVjQ,"['food', 'Korean']"
1445,Sy-hmzSH1OmWpHmAfZtxRA,"['quality', 'high']"
1446,m_rEr3Vg1-f9Dg-Nag4FWg,"['service', 'great']"
1447,GjG2_JvHg6ISrLchOag_lA,"['food', 'Mexican']"
1448,uYj2NO1HZRNiD-de_pSdJA,"['atmosphere', 'good']"
1449,qgYWglXd2dkx5xUWPHCKcw,"['food', 'Japanese']"
1450,FUKRPXgUx9Gm8xo4c9VosQ,"['food', 'good']"
1451,z1Np8_oQECKWGCwJJ8864w,"['food', 'other']"
1452,aXRtJioBYidoHdS2GTTKhA,"['dinner', 'tasty']"
1453,-GYx5GAx_-4XEsn7mFwdkA,"['service', 'good']"
1454,Ta-fY1c_E8qHBBDQGyxPkg,"['food', 'great']"
1455,KRqtYdnDpwqYfWkFhZYjow,"['service', 'friendly']"
1456,shlAd7PLzWlQrkQ0uYcBBg,"['food', 'Good']"
1457,2I666dqzs1XB6xigIKa9bA,"['lunch', 'quick']"
1458,Sb1_G-DMy26YHafNxxhVrQ,"['food', 'bustling']"
1459,LR9mX-3mh_PIEeG1A5zqxg,"['food', 'chinese']"
1460,MQNJNjLLDfsIrqxG-DBMqQ,"['breakfast', 'little']"
1461,_BhzcKojv1gjdRINe3Gkig,"['quality', 'consistent']"
1462,RiJ8Agrw__NG6flFL7BpbA,"['food', 'good']"
1463,6OFYUDvf2k4RXDfOomfi1A,"['price', 'great']"
1464,g4Eit1EeeEGhTVik6AWYsA,"['food', 'tasteless']"
1465,-5EWgRkudDlcCbQSIL_twA,"['price', 'lower']"
1466,0NhcabzEyeCIMsNCPOX-MQ,"['taste', 'fresh']"
1467,I_N5b-CA6j0TFMpy1xYKdQ,"['food', 'German']"
1468,7McTmo8UxlqUlvDNXcMOWA,"['service', 'additional']"
1469,b9svM7RoDUAVnzjFBmf3Ow,"['service', 'only']"
1470,NzbCi3p0HqU2SX__853VwA,"['lunch', 'little']"
1471,CycfCC0OLvTjG3Eks8D1og,"['food', 'Chinese']"
1472,-3xbryp44xhpN4BohxXDdQ,"['drinks', 'happy']"
1473,qsWxbgQwuomXvMseg23DGg,"['food', 'fried']"
1474,d-YNxMKL6ZhkiRhfUPxKHg,"['food', 'Chinese']"
1475,9XX-sxaDFXlXO65WnuS65Q,"['dinner', 'late']"
1476,sRhfzx8P_VAdmofWMSPD3A,"['order', 'earlier']"
1477,Br9Ruk5yY9ui8OiKChWdgw,"['atmosphere', 'great']"
1478,sspvIv6br3Vto2s5JkeiMw,"['food', 'bad']"
1479,nUIkqgFimmLsB50WXVwTfg,"['food', 'good']"
1480,LdI-fcJDXGE7ns_jwWY2ow,"['food', 'Mexican']"
1481,i_H_yKtISROjQ4eruSwyPw,"['lunch', 'special']"
1482,7Zo1DzdwZlGMxPu1AFMSsw,"['food', 'mexican']"
1483,pwfyeFSeM2y0JjWL8k9VNA,"['food', 'amazing']"
1484,PjBeWzCOCveiPuF-xqUaoQ,"['service', 'friendly']"
1485,dNyjWz6CnYvrhPnpqNV5NA,"['food', 'enough']"
1486,Vtx0VYkybAd71fzwgaoQ8g,"['food', 'Great']"
1487,rF5uvk0-2_N60UxJ1NRl0g,"['atmosphere', 'Nice']"
1488,DXADDERHdunEdkwo9_t7gg,"['food', 'Mexican']"
1489,mzbQCUmd135tsNW6hY3G6A,"['food', 'chinese']"
1490,y4bkwSDssQTlFOYZS76K7A,"['food', 'Asian']"
1491,1vYaGPKQzMebBJXFCGTH2g,"['lunch', 'quick']"
1492,BCsYkzqxGY_xmi5q_ayFDw,"['service', 'genuine']"
1493,_gXpjRIjb5fv5f5IVGXvsw,"['food', 'bad']"
1494,AoO0FJyUm01lmIJJTcPWEQ,"['breakfast', 'giant']"
1495,M_Aur61hhpgId1mUzFZByw,"['food', 'typical']"
1496,Rj5gyaRIIwDX_OJa1LlE4A,"['quality', 'lower']"
1497,4iJUNAUVYNEuh16yK6Virg,"['atmosphere', 'super']"
1498,nmj5yK9dZ2atlM9RYDCRHw,"['food', 'authentic']"
1499,TepT2VeFe3tMYdAiqj12vg,"['service', 'good']"
1500,_AwvPzaNPGQ_QZSWgsfOiw,"['service', 'fast']"
1501,FpDSA0hl2TTWt_DEpYKBgg,"['atmosphere', 'perfect']"
1502,6kQlOVkE6pZVHk-TIO_SGw,"['food', 'good']"
1503,4NMElef11_YmVzxOpcsALg,"['meal', 'mexican']"
1504,xOlzK02DWzETeZ8HbiEB0A,"['quality', 'low']"
1505,H83uIqLKcOSFcmJhXmc-lA,"['food', 'Vietnamese']"
1506,amQir2cEG2MV625L0dE8aQ,"['service', 'friendlier']"
1507,hrOsdyai-9B91cGjBspHqw,"['meal', 'similar']"
1508,vB3vEjcw9dfHmgP8ac5ZMQ,"['food', 'fresh']"
1509,pAu8UuWTLTLai61TW8-tZw,"['food', 'consistent']"
1510,fHX1t2iDrhBAiq5wkc4tRQ,"['food', 'much']"
1511,nP9zQBRNSxlnU8BsbqYI5A,"['breakfast', 'free']"
1512,6W9TRKrb72ZLl0h1KWvC1g,"['food', 'different']"
1513,x-lEn6WxwqSNrdYdgjRsyw,"['price', 'reasonable']"
1514,BblCFCBYOJxU-tbvMDXuTQ,"['food', 'great']"
1515,IF-BrFA4srTmLHk_fxOKkA,"['food', 'Yummy']"
1516,AFx48YCp7n7dn-AXp71zAw,"['dish', 'multi-faceted']"
1517,T8IP3Ns3cZCgdyPqt18Cbw,"['food', 'flavorless']"
1518,XxE8YV18K6Cb7uvQLN3XZQ,"['food', 'great']"
1519,OE7RmfGvpvSEv4g3xDKfSw,"['food', 'tasty']"
1520,hJVt1P4FOvj-soabliLdaA,"['lunch', '$']"
1521,RQe1UP_PZ0vdmg9oCYFKqQ,"['service', 'spotty']"
1522,2unQHR9uaRxk3dsW6f3MGA,"['dinner', 'first']"
1523,o2BeeJmpf_J9EmC8HQoHRA,"['food', 'good']"
1524,lTk4l6YgxNXNaMCD9mcD6Q,"['quality', 'better']"
1525,_8IwRyq-N0kQqnTB-NTUwQ,"['breakfast', 'cheap']"
1526,X6mWr96ibKdXQSA6mpH90g,"['price', 'decent']"
1527,qR83gr56v7IjWEyfxAkg7A,"['breakfast', 'Great']"
1528,o_w69y1M6pkKetd1w43i_w,"['dish', 'only']"
1529,HUU_y-nnIWWIpqMlB-8L2Q,"['atmosphere', 'loud']"
1530,NkGQRN6ahwQoFEAlHq8NHg,"['food', 'GOOD']"
1531,Z5v1F-tAV897ZmM32N0wfQ,"['food', 'Indian']"
1532,k3VlKirVjVK6t6cDFvCOpw,"['order', 'large']"
1533,4zfrcEmGvZ4oYKx_revTxA,"['order', 'take-out']"
1534,VTyfRdPJS3AVZOWDXIAhyQ,"['dish', 'authentic']"
1535,dUi5Lg1Ay3HwK0p_ZaXNYg,"['dinner', 'large']"
1536,aozcOaCMwOHG8s-lbZ6_gA,"['food', 'Chinese']"
1537,TMq92PhrL-tQS3qOsNIXUA,"['price', 'full']"
1538,NuFs1Sh5wUa7ZLISMtCMRA,"['food', 'good']"
1539,s3D7EEo1Or4SsxRRjURJwg,"['service', 'Crappy']"
1540,QNo69O4cy6a3HGb6RrGWzA,"['meal', 'only']"
1541,oWb5JjxoPaFSmpGwJ3-Ntg,"['lunch', 'Mexican']"
1542,5Wej_VIpvaXhRTXrdpPQ6w,"['dinner', 'late']"
1543,le1IsRLrTq2Xo78RyFpsnw,"['service', 'speedy']"
1544,3DMvGD8ZmlMQmhwV66hdSA,"['food', 'Chinese']"
1545,rOHs19lhPWXiuPMHzNbJZg,"['food', 'spicy']"
1546,Zpl8mUrhJJizHHOhbP4bxQ,"['food', 'Mexican']"
1547,zsWJEyP8YyJkux0muGtiVw,"['dinner', 'good']"
1548,ehy9Vy1BKc9shO74chuUAQ,"['food', 'boxed']"
1549,iAYzRvyBrSkJDu_XZ-E1zQ,"['order', 'Placed']"
1550,tNdb_01AHU3O1_ISE2Mf1w,"['breakfast', 'Mexican']"
1551,oBVS96DtPGk9GU8zPx5Hjg,"['food', 'great']"
1552,aSW8D-uiz8mupVU8XNlZlw,"['meal', 'semi-healthy']"
1553,E0f8jFeNaL8ARG-vq3apVA,"['food', 'fresh']"
1554,0le8kj4gIHe9aZ1NfS2_Ag,"['service', 'slow']"
1555,_TWT58PWunYIyPgpz1fuog,"['food', 'good']"
1556,FtIZP3Jt-sri23CO84C4gw,"['quality', 'great']"
1557,k8q3ypIoIzchdp3RoRUsJw,"['food', 'good']"
1558,07OyvsOpqTWuyTtvE4_gcA,"['drinks', 'authentic']"
1559,omxi9nCCCM9OXVGsQQ1L5w,"['food', 'great']"
1560,b6ZagkhPwEwQCDBB7KkVPA,"['food', 'good']"
1561,u8bQvtkVa5lW-SNwRLH6Vg,"['price', 'reasonable']"
1562,W4eKE-fT24h_8b7apHh12g,"['food', 'Decent']"
1563,nd1hq7xxzrL_s420QqhDjw,"['order', 'free']"
1564,bx5Yc7-_E8wz3Lahpq88mQ,"['food', 'Overall']"
1565,5kB59vuc4yufpGNNrF3Efw,"['food', 'raw']"
1566,jZ58NvLSZ6oVYlRta1zUNQ,"['service', 'prompt']"
1567,yLfYR-PvIzAv9DnEH68Rgw,"['dish', 'best']"
1568,h26RO7jLyJ6YPHegwpQUPQ,"['dish', 'separate']"
1569,af7ZkF4r4ywWQF-QTXvsCA,"['breakfast', 'great']"
1570,CICu2tclxRB7JgW_I2a8rQ,"['food', 'good']"
1571,y75baZnoI51J8WS7NK9FHQ,"['lunch', 'quick']"
1572,4fO13y8cHH5Loaae7rnExA,"['drinks', 'simplest']"
1573,5WRpxAc9lvonVGfuX34hlw,"['food', 'cajun']"
1574,-b_VjHZmA7-8LVWp6z36VA,"['food', 'Mexican']"
1575,G5SASWuL_CVxpgwXXGC4DA,"['service', 'EXCELLENT']"
1576,74NT13vpDleoNrkxQdEpsQ,"['breakfast', 'big']"
1577,j7-YRDU63fw975an55zHGg,"['food', 'spicy']"
1578,4A628qyYpA4EhN6w6o-MYQ,"['lunch', 'quick']"
1579,gsNv5QNfuFnD8eMhejSmGg,"['order', 'easy']"
1580,oqZPXoenkQvAKQJ2pDCo0A,"['lunch', 'pricey']"
1581,3DCjixw25ebL2_sAvNUBUg,"['food', 'good']"
1582,VVPVg9aJzNczTgeM36TGJw,"['food', 'Greek']"
1583,YTR7zYN7F-zP98sqFTS2-g,"['lunch', 'same']"
1584,4XTcSltd2GydhvOzAV4SaQ,"['food', 'better']"
1585,bzXDUQ-5Odzx5WZNoSoANg,"['dinner', 'prepared']"
1586,0kcStBtW94p-ooaaA2PbIQ,"['food', 'fresh']"
1587,0bQiWdKxj2EmsGYRVC9qyA,"['food', 'Chinese']"
1588,3D8thbL2D2c3qTMeYROAOQ,"['dish', 'vegetarian']"
1589,fFlMAm0RBdfzrDfpicTPJg,"['food', 'next']"
1590,dYLlSj_SWwHg1aA3Km061w,"['food', 'hot']"
1591,IrKh06dXhLyiO4dVHGnLFA,"['order', 'special']"
1592,n_YHTTG0QIjZ3055wReefQ,"['food', 'Middle-Eastern']"
1593,4QtD359vkU7Jq8vP0uQEww,"['lunch', 'late']"
1594,PR5KXD_CUs05MGfXJ8CS3Q,"['food', 'free']"
1595,TWeA9VoP4hBSJtk3uHTEzg,"['drinks', 'good']"
1596,QMsUey4Xi1VfHkwbI8YxdQ,"['food', 'good']"
1597,f67EBuoqqgW4h1OcG_K7kA,"['food', 'Good']"
1598,04Jrd2zSzwHwmBqdKQDmIw,"['food', 'Good']"
1599,MLzh2-7zSnPdFmNcuSaaJQ,"['order', 'wrong']"
1600,x5Mv61CnZLohZWxfCVCPTQ,"['taste', 'legit']"
1601,m-zkVdThpPsJxj3pZ2C7aw,"['quality', 'same']"
1602,nq2nT6PapbrISfhGxfDEwg,"['food', 'Excellent']"
1603,uECIvsUWlDWSiJ9jAfH_kQ,"['meal', 'priced']"
1604,wftoNIA0Q8nX-Da47psBCA,"['lunch', 'nice']"
1605,W6624iddi14DsGokORyzcA,"['food', 'Indian']"
1606,MqnlCLq3b34Lq1Y7j7NY_Q,"['quality', 'good']"
1607,glalhJa7wFWPIoJLBvKGfQ,"['food', 'Mexican']"
1608,SBCxhkeiaXdjXECeFn-mtw,"['meal', 'reliable']"
1609,VBhgkRUNe9gjc1HpmHA3Zw,"['food', 'mexican']"
1610,zfY68t7nVihCwiCsCgM6cw,"['food', 'great']"
1611,iPxUYvC8tgt5rBr-IZlSeg,"['price', 'Great']"
1612,ikuXlYpFsaEs2xlvlopxQw,"['meal', 'good']"
1613,kgm46SAqlVObnRKjcyDMyA,"['dinner', 'quick']"
1614,W-9YqWhkfeK-K3xGFvFeuw,"['meal', 'filling']"
1615,2W2AwR-5z_jQ0Ihg9A5cPg,"['food', 'Vietnamese']"
1616,SIzUsf5x2RSkPwJS--A4Rw,"['price', 'normal']"
1617,62F17L8z4Q4S7U_TayuDBA,"['service', 'Fast']"
1618,4FBHwaMtMQ_x8RQoI2T-jw,"['food', 'Typical']"
1619,iZpgRNPogioU5sEaDyl5uw,"['dish', 'best']"
1620,KuZYMUUtzeSzliqAdCufNQ,"['price', 'affordable']"
1621,5uRaUf0eNyJgIdwAkIOM7Q,"['dish', 'same']"
1622,qw8tzQGrA0lGgDBsMHAr9w,"['food', 'Awesome']"
1623,Urz4uQvrig_aQ3k1tWcIjQ,"['food', 'Good']"
1624,3ddQnTTIY-mdsBMn9b53Cw,"['food', 'authentic']"
1625,VNAwZUh2pLSAn9oGpYBC7w,"['atmosphere', 'cheap']"
1626,VuPhv9CNIHLOzS2JeDwLOA,"['food', 'stop-esque']"
1627,eK6KGMKqU_4nB9RdayZD7Q,"['meal', 'decent']"
1628,4RsM5U2poPyQZsaefj85lA,"['food', 'chinese']"
1629,VYUfIfAlU1KuYGC6ITRY3A,"['service', 'good']"
1630,0hYTkJtgQGu-ysCZnmFZDQ,"['food', 'great']"
1631,nRzZac3LVgANpKPkDs4LSQ,"['drinks', 'small']"
1632,n0OIZOmu5rOWSJ0-l4b6mw,"['dinner', 'early']"
1633,STrl6J58mZYOlLLJ8Z-DbQ,"['food', 'bad']"
1634,k83LpHfy9j05POm4rxBVSA,"['food', 'Chinese']"
1635,-p-9eBYvts8tcalo5IWOKw,"['food', 'Good']"
1636,_oylByc6iTONI5lokMfYHQ,"['food', 'satisfactory']"
1637,r_zSKJm5f_x79IXx27mtRw,"['service', 'pathetic']"
1638,U9iWs_XQ88IEj_Cgawyz4w,"['meal', 'tasty']"
1639,udVKZfBZ3IyZf_mlTy0law,"['price', 'good']"
1640,yDBhFRmDuEwvpE8J6NlkHQ,"['quality', 'high']"
1641,POeD16f2dqnQTO3vYZ0JKg,"['food', 'Peruvian']"
1642,48GT-uIRnHp3rHvdRsgC_Q,"['food', 'good']"
1643,QQplckr0yVO-8DSPFpbGBQ,"['dinner', 'late']"
1644,4JbQSLiRKQudjDn9fYyEiw,"['dinner', 'cheap']"
1645,DacThWipWrC-vx0jIelNGw,"['food', 'Chinese']"
1646,PaSVgXHxbywiEqpv4kap3g,"['food', 'American']"
1647,a2tYDQ1LyBvvTAPwvXmGOw,"['food', 'delicious']"
1648,FsRAzLD7ipg5iez7kY1b4g,"['food', 'Good']"
1649,BBt7Mx9CbhTxJo88QGuErw,"['food', 'Mexican']"
1650,LmbVSU7Diel5lR2b6AS5SA,"['food', 'Mexican']"
1651,gw-V13MyfzFaCTbALfnn2Q,"['food', 'Decent']"
1652,fgVwzwERnAicqg38PawxsA,"['service', 'good']"
1653,9tefv6uPxoHhp_OlQQJVXA,"['food', 'Chinese']"
1654,eO-o7FRjNEzcSEG8pakkzA,"['service', 'good']"
1655,DeAnVirgOxQnI36V1W158A,"['food', 'Mexican']"
1656,4yFqLSaKpWE7O_ATQ2BqrA,"['quality', 'same']"
1657,Q337sJLaPPiKCsoIoSEWGg,"['service', 'top']"
1658,1wMVNdQKotnWI81xW-ZUcA,"['service', 'good']"
1659,v23YpYZlCpy3fFZsOK8ShQ,"['food', 'thai']"
1660,lbECi2rbJPZWzHdmrC9xAA,"['food', 'asian']"
1661,RGDyf8-PyzyS9Lzs9bkvgA,"['service', 'poor']"
1662,2DOJ2GyphXQf_f3OKJEPzw,"['food', 'good']"
1663,CdqTxe171tKTOkk8T15GGA,"['drinks', 'excellent']"
1664,AuGGWt7dV11fRBl_LPQGwg,"['atmosphere', 'nostalgic']"
1665,4aHi_FH2eP9c25Smb35AZg,"['food', 'good']"
1666,aDgvx-OlL69ltaOAxN4VZQ,"['food', 'good']"
1667,dZ7915F-dAKPJZQJwJDSVA,"['drinks', 'good']"
1668,YUdx9Fso7w8Js8XDc4zI1Q,"['price', 'great']"
1669,g5csdtYUt97hkexFMCVf-g,"['food', 'fast']"
1670,GwZOmsskHQRUJcGYP1VW4w,"['service', 'bad']"
1671,U9hKUngQjWw9ZE6Znwergg,"['food', 'bland']"
1672,CHCm6hbR4KSstbifFdCOpw,"['food', 'Mexican']"
1673,UCEAhciqe8avW1N-bWJ32g,"['atmosphere', 'relaxed']"
1674,72pUqCkncwVVn65cIiX8aA,"['service', 'fast']"
1675,VC0VbRhQqvXpolK3pFuZPw,"['drinks', 'strong']"
1676,7PS_ozDjv5NnpdZGcOsDvQ,"['dish', 'last']"
1677,UksBiIoqV0sr4kcqBOE4nQ,"['order', 'correct']"
1678,M6SQ1dITqcuj-sAvg8_ITg,"['food', 'fried']"
1679,KVOsmfgWSbtTTKxNkXB1Bw,"['breakfast', 'full']"
1680,rUfhe6qibE1W-80PqDHZCw,"['food', 'vegan']"
1681,gw1G9caRnvpTA7N079eFCA,"['taste', 'same']"
1682,1FiymySkWsWxDNaUAP1LuQ,"['food', 'less']"
1683,2oYhEHgSDLqYXYlAqnChuw,"['breakfast', 'routine']"
1684,xEBqFdQf5BJO1HjeuZ1fMA,"['lunch', 'late']"
1685,n6Hau_a7miaQtlb6gC2boQ,"['price', 'great']"
1686,VWJqohlU4cXYIpNwYQY-wg,"['meal', 'quick']"
1687,pmeuHPOyP2bDq43ASY7e0A,"['food', 'decent']"
1688,MHPXDXVE_cUYodfPhkadeQ,"['breakfast', 'wonderful']"
1689,cYvfynvj9arUMgjUuGxExg,"['food', 'frozen']"
1690,xVsxFJlEQ_L-LoJU1U8A-A,"['atmosphere', 'pink']"
1691,rw7JAQHE5Kpgs6YUMBeaBA,"['food', 'tasty']"
1692,kFUku0uG1OzQ4OFC__FyHQ,"['food', 'Chinese']"
1693,7iFL3b8m4PT0kxosv-SB_A,"['lunch', 'great']"
1694,g38ugtf1IpXPApgA690baw,"['food', 'Bad']"
1695,nlbZs9GkO_ZJk3qg9ZBSxw,"['lunch', 'ideal']"
1696,E_TSzYjABEzD6DXsvjZnsg,"['food', 'hot']"
1697,hCrgxGV0uilNV_tMHD-1fQ,"['order', 'online']"
1698,MsaOqCJY2EkaMqlDNKYKxw,"['meal', 'entire']"
1699,RBvQPI6xn2GmiAOnhirBUw,"['food', 'Italian']"
1700,jSEcE8AY-mzGq9EOiyrtng,"['service', 'great']"
1701,FALYFv-KuziGr3D52qmeHg,"['food', 'delicious']"
1702,WBxuIQsxGl7vNe5MXYszCA,"['dish', 'deep']"
1703,hlekz2L2HV8cVSEkgMvuEA,"['food', 'Great']"
1704,ZNJCdBQ4YO8s8mGanIz11g,"['service', 'friendly']"
1705,kZxE9Td05pGFqvsqzYxeSw,"['food', 'fast']"
1706,EqyNGesG22jNfNT5pmfYgw,"['food', 'great']"
1707,8aPTQeDYOMNEu907WfflCQ,"['order', 'wrong']"
1708,IaYdq2m9E8xB928p0mR8UQ,"['food', 'Worse']"
1709,AdRlwKxtEh30Urmvi0Xk5w,"['quality', 'lower']"
1710,eg57kF41MBs5RC1vDDRk9Q,"['lunch', 'late']"
1711,FmYqqKczAh0s2m2LCOTm7Q,"['atmosphere', 'Great']"
1712,ous0x-3S_tJQOyel229Jgw,"['food', 'Good']"
1713,gtVQ_gwug7QQ4MW72T4jxA,"['drinks', 'few']"
1714,YDeM8-M4GwxyymCoV7Y-Tg,"['service', 'efficient']"
1715,oPH_GZyKw_QzPAV-TG0x1A,"['food', 'Great']"
1716,Lq0kV5Tp6QcAMP-OOnHCtA,"['dinner', 'quick']"
1717,-7XuLxfYwZ9x72mEKXdv0A,"['food', 'Chinese']"
1718,fkNFdhg5QvsgXFLTlwTlzA,"['service', 'Incredible']"
1719,JA7igi_k1pm3EK9K7D5EJA,"['meal', 'planned']"
1720,4SviSw8uRF0ddj_HxUVnuA,"['food', 'great']"
1721,En2GuQV7FoOGHhXX5SMEBg,"['food', 'fast']"
1722,P8nxceIIh7XBuEwLWwrSyw,"['lunch', 'plus']"
1723,m14pIWedGiHi9_aWAIXEew,"['food', 'Fantastic']"
1724,FRiT2RI6Y1nds1jjZqvnXQ,"['breakfast', 'average']"
1725,xdmT9sejRDEyud8YFbEcjg,"['price', 'as']"
1726,5nddZwZzT7pvC5vBjKRzoA,"['food', 'fast']"
1727,W1yep4yDSoLbDFIL4Avz5w,"['food', 'lackluster']"
1728,AZAd_Zhv4UiJZ1x2FRPqIA,"['dish', 'same']"
1729,pytGIsvsxzC64BbYhFHVjw,"['food', 'Mexican']"
1730,ishjLG3Sc94ZOelXZZhaIw,"['food', 'Asian']"
1731,VZj6-23HOUwbVNePEsJrYg,"['food', 'awesome']"
1732,oxMOHPMVMZ5lMPT022MZ-A,"['food', 'Asian']"
1733,pV2nc4WPWKtoyeBBOxF-6Q,"['food', 'more']"
1734,DScAYRPPKaqt1NBkCbibHg,"['food', 'cold']"
1735,YkFQ1mj86QYPr3CWXRIsDQ,"['service', 'FRIENDLY']"
1736,nseCVrqIJ6GLdSz6dn4fkA,"['drinks', 'few']"
1737,bT3WuL-tlyDzn-hjJnxZbg,"['food', 'good']"
1738,DPXobjIYxAhcpn-GiNVd2w,"['dinner', 'light']"
1739,u6zEuzi4S0AtJBtKGZPxhQ,"['meal', 'best']"
1740,JIlCjl73CKz0MeAsvY15xQ,"['food', 'good']"
1741,Ou21lwEBBlUNG3JRAFWFAA,"['service', 'worst']"
